Lifestyles Of The Rich And Shameless,Lost Boyz
Flash's Theme Aka Flash,Queen
Glorious,Macklemore Featuring Skylar Grey
The Joker And The Queen,Ed Sheeran Featuring Taylor Swift
"The Earth, The Sun, The Rain",Color Me Badd
Who Says You Can't Go Home,Bon Jovi
Airplanes,B.o.B Featuring Hayley Williams
(If Loving You Is Wrong) I Don't Want To Be Right,Luther Ingram
I'm Coming Home,Marv Johnson
Waterfalls,TLC
"When The Going Gets Tough, The Tough Get Going",Billy Ocean
Why? (Am I Treated So Bad),Cannonball Adderley
Goodnight My Love,Paul Anka
Your Everything,Keith Urban
Attention,Charlie Puth
"Guilty (From ""Seven"")",Gravity Kills
"Glory Of Love (Theme From ""The Karate Kid Part II"")",Peter Cetera
Break Away,Art Garfunkel
Keep It Burnin,Future Featuring Kanye West
Big Night,Big Time Rush
Eye 2 Eye,Huncho Jack Featuring Takeoff
Girls' Best Friend,JAY-Z
Brown Paper Bag,Syndicate Of Sound
Just To Be Close To You,Commodores
Wide Awake,Katy Perry
Trouble Me,"10,000 Maniacs"
About The Money,T.I. Featuring Young Thug
Pledging My Love,Roy Hamilton
I Don't Wanna Leave You,Debbie Taylor
The Ways Of A Woman In Love,Johnny Cash And The Tennessee Two
Pussy Cat,The Ames Brothers
Slow Dancin' Don't Turn Me On,Addrisi Brothers
After The Summer's Gone,PC Quest
Living And Living Well,George Strait
Livin' For You,Al Green
Milk Cow Blues,Ricky Nelson
All I Really Want To Do,Cher
Startender,A Boogie Wit da Hoodie Featuring Offset & Tyga
Wheel Of Fortune,LaVern Baker
Beautiful Girls,Van Halen
Love Ballad,George Benson
"You Must Love Me (From ""Evita"")",Madonna
Back Seat (Of My Jeep),LL Cool J
When I Look To The Sky,Train
Locked Up,Akon Featuring Styles P.
I Can't Make It Alone,Bill Medley
Music,Madonna
Every Storm (Runs Out Of Rain),Gary Allan
A Little Too Much,Shawn Mendes
Vuelve Candy B,Bad Bunny
Rest In Peace,Extreme
Close To Cathy,Mike Clifford
Too Slow,The Impressions
The Prisoner,Howard Jones
The Other Side,Jason Derulo
Grace,Lil Baby & 42 Dugg
Goin' On,The Beach Boys
To Know You Is To Love You,Peter And Gordon
Cop That Sh#!,Timbaland & Magoo Featuring Missy Elliott
"Pop, Lock & Drop It",Huey
Light In Your Eyes,Blessid Union Of Souls
Chemical,Post Malone
Cornelia Street,Taylor Swift
Here And Now,Luther Vandross
Flashback,The 5th Dimension
Hey Baby,No Doubt Featuring Bounty Killer
Queen Of The House,Jody Miller
#1 Dee Jay,Goody Goody
Jealousy,Kitty Wells
Till There Was You,Anita Bryant
Don't Say Goodbye Girl,Tevin Campbell
Boom,Snoop Dogg Featuring T-Pain
Thank God It's Friday,Love And Kisses
Carolina,Taylor Swift
Come With Me,Keith Sweat (Featuring Ronald Isley)
Good Vibrations,The Beach Boys
Shine On,George Duke
Feel The Heat,Jean Beauvoir
The World Through A Tear,Neil Sedaka
F*ck U Thought,Lil Durk
Water (Drowning Pt. 2),A Boogie Wit da Hoodie Featuring Kodak Black
Open Up My Heart/Nadine,The Dells
Love Will Conquer All,Lionel Richie
Don't Let Go,Wang Chung
Another Side Of You,Joe Nichols
My Eyes Get Blurry,Kenny Nolan
God Made Girls,RaeLynn
How The Time Flies,Jerry Wallace
Wonderful Tonight,Eric Clapton
Jump Around,House Of Pain
Why Can't I Be You?,The Cure
Starboy,The Weeknd Featuring Daft Punk
What Are We Doin' In Love,Dottie West with Kenny Rogers
Cupid Shuffle,Cupid
"Space Jam (From ""Space Jam"")",Quad City DJ's
Allentown,Billy Joel
Friends,Elton John
I Count The Tears,The Drifters
Smoke! Smoke! Smoke! (That Cigarette),Commander Cody
Come Saturday Morning,The Sandpipers
Forget Him,Bobby Rydell
Cigarettes And Coffee Blues,Marty Robbins
F**k You! (Forget You),CeeLo Green
Put Your Mouth On Me,Eddie Murphy
Maybelline,Johnny Rivers
Walk This Way,Run-D.M.C.
The Boy Is Mine,Ariana Grande
Such A Night,Dr. John
It's Over,Jimmie Rodgers
The Girl That Stood Beside Me,Bobby Darin
The Story In Your Eyes,The Moody Blues
It's Not A Wonder,Little River Band
Small Town Southern Man,Alan Jackson
Let's Love,Johnny Mathis
A Little Bitty Tear,Wanda Jackson
The Good Ones,Gabby Barrett
Panini,Lil Nas X
Eternally,Sarah Vaughan
"Bon, Bon",Pitbull
One Mint Julep,Ray Charles
Sweet Little You,Neil Sedaka
Not Finished,Lil Baby
Semi-Charmed Life,Third Eye Blind
Welcome To Heartlight,Kenny Loggins
I'm A Fool To Care,Ray Charles
Silence,Marshmello Featuring Khalid
Nothing's Gonna Change My Love For You,Glenn Medeiros
Midnight Special,Johnny Rivers
Universal Heart-Beat,Juliana Hatfield
It's Not Right But It's Okay,Glee Cast
Free Yourself,Fantasia
Shadows,5 Satins
When A Man Loves A Woman,Percy Sledge
Street Fighting Man,The Rolling Stones
Carolina In My Mind,James Taylor
Does She Do It Like She Dances,Addrisi Brothers
On My Soul,Meek Mill
Heart Be Still,Lorraine Ellison
Today Is The Day,Bar-Kays
Stir It Up,Johnny Nash
X,21 Savage & Metro Boomin Featuring Future
Love Language,SZA
How 'Bout You,Eric Church
I Dreamed A Dream,Anne Hathaway
Humps For The Blvd.,Rodney O & Joe Cooley
Got A Match?,Frank Gallup
Only Prettier,Miranda Lambert
Don't Forget I Still Love You,Bobbi Martin
What Little Girl,Frankie Avalon
Gotta Get Back To You,Tommy James And The Shondells
Baby You Got It,Brenton Wood
I Want Her,Keith Sweat
Lose My Breath,Destiny's Child
First Love,Jennifer Lopez
I Hope,Gabby Barrett Featuring Charlie Puth
Secreto,Anuel AA & Karol G
I Like It,Debarge
Ruthless People,Mick Jagger
4 My Town (Play Ball),Birdman Featuring Drake & Lil Wayne
Should I Say Yes?,Nu Shooz
Don't Be Cruel,Bill Black's Combo
Love Song,Tesla
One Bad Apple,The Osmonds
Boogie Fever,The Sylvers
More Like Her,Miranda Lambert
We Dem Boyz,Wiz Khalifa
Lowdown Popcorn,James Brown
(How Bout A Little Hand For) The Boys In The Band,The Boys In The Band
Stay,Maurice Williams & The Zodiacs
Fool To Cry,The Rolling Stones
Think (About It),Lyn Collins
Red Rag Top,Tim McGraw
Ooh Ooh Song,Pat Benatar
Who's Been Sleeping In My Bed?,Linda Scott
She's Not There,Santana
Untouchable,Eminem
Un-Break My Heart,Toni Braxton
Soul Time,Shirley Ellis
Square Biz,Teena Marie
Run Home Girl,Sad Cafe
When I Close My Eyes,Shanice
Tus Gafitas,Karol G
Weekend,Wet Willie
It's So Hard To Say Goodbye To Yesterday,Boyz II Men
It's Crazy,Eddie Harris
Never My Love,The Sandpebbles
Got To Get You Into My Life,"Earth, Wind & Fire"
You Know My Name,Chris Cornell
Jump,Kris Kross
"Oh Lord, Why Lord",Los Pop Tops
Potential Breakup Song,Aly & AJ
Stir It Up,Patti LaBelle
Forever Young,Alphaville
Nothing Compares 2 U,Sinead O'Connor
Work It (Reinvention),Nelly
My Happiness,Connie Francis
Nicole,Point Blank
Fools Rush In,Rick Nelson
"Mean Little Woman, Rosalie",Tommy Roe
Look Through My Window,The Mamas & The Papas
Sister Golden Hair,America
I'm Your Puppet,James & Bobby Purify
Jambalaya (On The Bayou),Fats Domino
Don't Wanna Try,Frankie J
Party Music,Pat Lundi
Come On Little Angel,The Belmonts
Hollywood Hot,The Eleventh Hour
Sigue,J Balvin & Ed Sheeran
Sleepin',Diana Ross
Strangers,Halsey Featuring Lauren Jauregui
Savior,"Kendrick Lamar, Baby Keem, & Sam Dew"
Wishful Thinking,Little Anthony And The Imperials
Baby What You Want Me To Do,Etta James
Trap Queen,Fetty Wap
The Different Story (World Of Lust And Crime),Peter Schilling
I'm So Glad I'm Standing Here Today,The Crusaders With Joe Cocker
Deacon Blues,Steely Dan
All I Know Is The Way I Feel,The Pointer Sisters
Don't Look Any Further,The Kane Gang
I Know,Post Malone
Baby,Fabolous Featuring Mike Shorey
Blown Away,Carrie Underwood
Magical,John Parr
No Stylist,French Montana Featuring Drake
If U Were Mine,The U-Krew
Rags To Riches,Sunny & The Sunliners
Just Give Me A Reason,P!nk Featuring Nate Ruess
Devil With A Blue Dress,Pratt & McClain
Coffee Bean,Travis Scott
Killshot,Eminem
You Put The Beat In My Heart,Eddie Rabbitt
In Time,Steve Lawrence
Jive Talkin',Bee Gees
Carolina In My Mind,Crystal Mansion Featuring Johnny Caswell
Budget,Megan Thee Stallion Featuring Latto
Avenues,Refugee Camp All Stars Featuring Pras (With Ky-mani)
Insane,Post Malone
This Ain't A Love Song,Bon Jovi
Is It Wrong (For Loving You),Webb Pierce
Goodbye,Jagged Edge
Run,Leona Lewis
Never Keeping Secrets,Babyface
Cat's Eye In The Window,Tommy James
Big Green Tractor,Jason Aldean
See The Light,The Flame
How Did I Get Here,Offset Featuring  J. Cole
Empire Now,Hozier
Probably Wouldn't Be This Way,LeAnn Rimes
Let Yourself Go,The Friends Of Distinction
Mmhmm,BigXthaPlug
"(Mama Come Quick, and Bring Your) Lickin' Stick",George Torrence & The Naturals
Ay Chico (Lengua Afuera),Pitbull
Miracle,Whitney Houston
I Wanna Be (Your Everything),The Manhattans
Lost In Your Eyes,The Jeff Healey Band
The Way You Love Me,Faith Hill
Super Highway,Ballin' Jack
High School Confidential,Jerry Lee Lewis And His Pumping Piano
Feel So Fine,Johnny Preston
Thinking Of You,Tony Toni Tone
When God-Fearin' Women Get The Blues,Martina McBride
Friends In Love,Dionne Warwick & Johnny Mathis
Pretty Girls,Britney Spears & Iggy Azalea
Rainy Day People,Gordon Lightfoot
A Satisfied Mind,Bobby Hebb
Grazing In The Grass,Hugh Masekela
"Don't Be Afraid, Little Darlin'",Steve Lawrence
The Onion Song/California Soul,Marvin Gaye & Tammi Terrell
Yo Perreo Sola,Bad Bunny
Stay,Zedd & Alessia Cara
Honey,Bobby Goldsboro
Hooka Tooka,Chubby Checker
Perro Negro,Bad Bunny & Feid
(It Never Happens) In Real Life,Chuck Jackson
Good Thing,Fine Young Cannibals
So Much In Love,Timothy B. Schmit
We Got It,Immature (Featuring Smooth)
Can We Still Be Friends,Robert Palmer
Hyaena,Travis Scott
Anything But Mine,Kenny Chesney
Chattanooga Shoe Shine Boy,Freddy Cannon
Rock And Roll Dancin',Beckmeier Brothers
My Front Porch Looking In,Lonestar
Miss Movin' On,Fifth Harmony
Neck & Wrist,Pusha T Featuring JAY-Z & Pharrell Williams
It's Not A Love Thing,Geoffrey Williams
One Boy Too Late,Mike Clifford
Rock And Roll Crazies,Stephen Stills-Manassas
Save Your Heart For Me,Gary Lewis And The Playboys
Is This Love,Survivor
Sorry/That's The Trouble,Grace Jones
Sweet On U,Lo-Key?
And I Am Telling You I'm Not Going,Jennifer Holliday
I Miss You So,Paul Anka
Do You Want Me,Salt-N-Pepa
A Little Respect,Erasure
Fu-Gee-La,Fugees
Theme From Close Encounters,Meco
Album Of The Year (Freestyle),J. Cole
My Baby,The Temptations
Ch y La Pizza,Fuerza Regida X Natanael Cano
The Searching Is Over,Joe Henderson
Heartbreak Station,Cinderella
Like Whoa,Aly & AJ
Seems Like I Gotta Do Wrong,The Whispers
Devil With A Blue Dress On & Good Golly Miss Molly,Mitch Ryder And The Detroit Wheels
Holy Man,Diane Kolby
Lady (put The Light On Me),Brownsville Station
The Middle,Jimmy Eat World
Marry For Money,Trace Adkins
You'll Always Be Loved By Me,Brooks & Dunn
"Love Theme From ""Romeo And Juliet"" (A Time For Us)",Johnny Mathis
How To Hate,Lil Wayne Featuring T-Pain
Ever Since The World Began,Tommy Shaw
For Free,DJ Khaled Featuring Drake
Show Yourself,Idina Menzel & Evan Rachel Wood
Your Bartender,Morgan Wallen
You're Gonna Go Far,Noah Kahan
Little Band Of Gold,James Gilreath
Bichota,Karol G
Tequila,Dan + Shay
We've Got Love,Peaches & Herb
Edge Of The Universe,Bee Gees
Who Will You Run To,Heart
I Like,Guy
I Wish I Was Eighteen Again,George Burns
Something About You,Level 42
Cybertruck,Bad Bunny
Dark Times,The Weeknd Featuring Ed Sheeran
Who's Behind The Door?,Zebra
How Do You Like It?,Keith Sweat
Animal,Def Leppard
Hanging By A Moment,Lifehouse
Satisfied With You,The Dave Clark Five
Hands Up,Lloyd Banks Featuring 50 Cent
Flower Of Love,The Crests featuring Johnny Mastro
Lovin' On You,Luke Combs
Since I Don't Have You,The Skyliners
It's Just A Matter Of Time,Sonny James
Jenny Brown,The Smothers Brothers
Lonely School,Tommy Shaw
It's Not Easy,The Will-O-Bees
Buzzin',Mann
I Can See,Mac Miller
Mmm Yeah,Austin Mahone Featuring Pitbull
Yesterday's Hero,John Paul Young
Love Me Do,The Beatles
Hrs And Hrs,Muni Long
Love Takes Time,Orleans
"What A Man, My Man Is",Lynn Anderson
Fire Woman,The Cult
Come Sail Away,Styx
Gold Digger,Kanye West Featuring Jamie Foxx
No,Dodie Stevens
Heaven Knows,Luther Vandross
We're Gonna Make It,Little Milton
El Mundo Es Mio,Bad Bunny
I Do,The J. Geils Band
The Family Madrigal,"Stephanie Beatriz, Olga Merediz & Encanto Cast"
Around The Corner,The Duprees
Make It Nasty,Tyga
Do The Bird,Dee Dee Sharp
Spinout,Elvis Presley With The Jordanaires
Saturday Sunshine,Burt Bacharach
Misty Blue,Joe Simon
777-9311,The Time
Help Me Girl,Eric Burdon & The Animals
Shake That Monkey,Too Short Featuring Lil Jon & The East Side Boyz
Nature Of Love,Waterfront
Because Of You,Chris Montez
Love Or Something Like It,Kenny Rogers
Bust A Move,Glee Cast
A Thousand Stars,Kathy Young With The Innocents
Turn The Night Up,Enrique Iglesias
Tell Me (I'll Be Around),Shades
Till Then,The Classics
Rock Star,Hannah Montana
Everything That Touches You,The Association
La Montana (If She Should Come To You),Roger Williams
Red Red Wine,Neil Diamond
Solitary Man,Neil Diamond
Southern Gul,Erykah Badu Featuring Rahzel
We Are The Champions,Queen
Make It Rain,Ed Sheeran
Who's Got Your Love,Nyasia
Waiting Game,Swing Out Sister
You Got The Love,Professor Morrison's Lollipop
Everybody Got To Believe In Somebody,Sam & Dave
She Loves To Be In Love,Charlie
New Again,Kanye West
America/Standing/Because I Love You,The Five Stairsteps
Major Minus,Coldplay
Faithful,Drake Featuring Pimp C & dvsn
Alright,Kris Kross Featuring Supercat
Sweet Memories,Andy Williams
Give A Damn,Spanky And Our Gang
Snatching It Back,Clarence Carter
"Girls Will Be Girls, Boys Will Be Boys",The Isley Brothers
He's My Girl,David Hallyday
Epidemic,Polo G
Rebel Rebel,David Bowie
Thats What I Want,Lil Nas X
The World We Knew (Over And Over),Frank Sinatra
Breakdown,Tom Petty And The Heartbreakers
If You Gotta Break Another Heart,Albert Hammond
What A Man Gotta Do,Jonas Brothers
Be With You,The Bangles
Harmless,Mulberry Lane
Slick,Willie Hutch
Hotel California,Eagles
What Love Is,Marty Balin
Say Wonderful Things,Patti Page
Straighten Up Your Heart,Barbara Lewis
Not Nice,PARTYNEXTDOOR
Summer Games,Drake
Oh Me Oh My (I'm A Fool For You Baby),Lulu
Yo (Excuse Me Miss),Chris Brown
I Told You So,Carrie Underwood Featuring Randy Travis
B.I.T.C.H.,Megan Thee Stallion
This Magic Moment,The Drifters
Don't Destroy Me,Crash Craddock
CooCoo-U,The Kingston Trio
Nothing Can Take The Place Of You,Brook Benton
Shadow,Ashlee Simpson
Life Is A Rock (But The Radio Rolled Me),Reunion
Two Less Lonely People In The World,Air Supply
Hold On,Triumph
Beautiful Goodbye,Jennifer Hanson
Lose My Mind,Brett Eldredge
Whatever Turns You On,Travis Wammack
Mark My Words,Justin Bieber
I'm Better Off Without You,The Main Ingredient
Beyond The Sea,Bobby Darin
Fresh Air,Quicksilver Messenger Service
Take It To The Streets,Rampage Featuring Billy Lawrence
Goodbye Columbus,The Association
Up & Down,Billy Lawrence
Personally,Karla Bonoff
Confident,Justin Bieber Featuring Chance The Rapper
It Should Have Been Me,Gladys Knight And The Pips
I Think We're Alone Now,The Rubinoos
Toy Soldier,"The 4 Seasons Featuring the ""Sound of Frankie Valli"""
Way Out Here,Josh Thompson
Mr. Solo Dolo III,Kid Cudi
Wanted You More,Lady Antebellum
Gazachstahagen,The Wild-Cats
Show Me,The Cover Girls
Sour Girl,Stone Temple Pilots
Spring Rain,Pat Boone
Party Girl,Bernadette Carroll
16 Carriages,Beyonce
Holy Ghost,Future
If I Told You,Darius Rucker
Real Spill,Lil Baby
Heart Attack,Enrique Iglesias
Electric Avenue,Eddy Grant
Intro,J. Cole
Lick,Offset
Light My Fire,The Doors
Rump Shaker,Wreckx-N-Effect
Whatever You Decide,Randy VanWarmer
Casino Royale,Herb Alpert & The Tijuana Brass
Modern Day Bonnie And Clyde,Travis Tritt
I Can't Help It (If I'm Still In Love With You),B.J. Thomas
Found Out About You,Gin Blossoms
Telefono Nuevo,Bad Bunny & Luar La L
Just Friends (Sunny),Musiq
Running Away,Hoobastank
Arms Of Mary,Chilliwack
Crocodile Teeth,Nicki Minaj & Skillibeng
All Mine,Brent Faiyaz
Cross Fire!,The Orlons
That's All You Gotta Do,Brenda Lee
Tucson Too Late,Jordan Davis
Holding You Down (Goin In Circles),Jazmine Sullivan
Yellow Bird,Lawrence Welk And His Orchestra
"Lovin', Touchin', Squeezin'",Journey
"The World Tonight (From ""Fathers' Day"")",Paul McCartney
Good To Be Alive (Hallelujah),Andy Grammer
Ghost In The Machine,SZA Featuring Phoebe Bridgers
Mamma Mia,ABBA
Sweet Blindness,The 5th Dimension
Take Back Home Girl,Chris Lane Featuring Tori Kelly
Painter,Lou Christie
I've Got Love For My Baby,Young Hearts
Wish Me A Rainbow,The Gunter Kallmann Chorus
Ready Or Not,After 7
Stickwitu,The Pussycat Dolls
Java,Al (He's the King) Hirt
Perfect,Glee Cast
Should I Love You,Cee Farrow
Thunder,Boys Like Girls
Boss,The Rumblers
Happy Shades Of Blue,Freddie Cannon
Wonderful Summer,Robin Ward
Can I Have It Like That,Pharrell Featuring Gwen Stefani
Don't Stand So Close To Me '86,The Police
Your Good Thing (Is About To End),Lou Rawls
Negative Energy,Trippie Redd Featuring Kodie Shane
Can't You See,Waylon Jennings
Lovey Dovey/You're So Fine,Bunny Sigler
Blue Money,Van Morrison
Another Day In Paradise,Phil Collins
Harlem Shuffle,The Rolling Stones
This Is Me,Dream
Devil In The Bottle,T.G. Sheppard
Kickin' It,After 7
Get Back,The Beatles With Billy Preston
What Does A Girl Do?,Marcie Blane
Funny How Love Can Be,First Class
Don't Lose My Number,Phil Collins
In My Daughter's Eyes,Martina McBride
Dream,Etta James
Graduation's Here,The Fleetwoods
It's All Good,M.C. Hammer
Break Every Rule,Tina Turner
Merry Christmas Baby,Chuck Berry
B.B.D. (I Thought It Was Me)?,Bell Biv DeVoe
Where Do You Go,No Mercy
Dance To The Music,Sly & The Family Stone
Blue Tint,Drake
Georgia Rose,Tony Bennett
Coming Of Age,Damn Yankees
Why Pick On Me,The Standells
I'm Back,T.I.
Let It Be Me,Glen Campbell & Bobbie Gentry
Tell Me What You Want Me To Do,Tevin Campbell
Without You,Johnny Tillotson
You Need Love Like I Do (Don't You),Gladys Knight And The Pips
Piece Of My Heart,Tara Kemp
FourFiveSeconds,Rihanna & Kanye West & Paul McCartney
Cost To Be Alive,Lil Baby & Rylo Rodriguez
Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja
Blessed Is The Rain,The Brooklyn Bridge Featuring Johnny Maestro
Be My Baby,Cissy Houston
Sum 2 Prove,Lil Baby
Knock! Knock! (Who's There?),The Orlons
Concrete And Clay,Unit Four plus Two
Beginning To Feel The Pain,Mac Davis
Poor Fool,Ike & Tina Turner
Englishman In New York,Sting
Undone - The Sweater Song,Weezer
Celebrity,Brad Paisley
Pick It Up,Famous Dex Featuring A$AP Rocky
Head & Heart,Joel Corry X MNEK
"Stop, Look And Listen",The Chiffons
God's Country,Travis Scott
My Favorite Girl,Dave Hollister
Don't Cry Out Loud,Melissa Manchester
Feelin' Stronger Every Day,Chicago
Just Like You,Three Days Grace
Magnetic,"Earth, Wind & Fire"
Mass Appeal,Gang Starr
Burning Man,Dierks Bentley Featuring Brothers Osborne
Latch,Disclosure Featuring Sam Smith
In For The Night,The Dirt Band
Sincerely,Paul Anka
Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift
What Can I Say,Boz Scaggs
Chariot,Gavin DeGraw
Bringing It Back,Elvis Presley
Wat Da Hook Gon Be,Murphy Lee Featuring Jermaine Dupri
Steal My Sunshine,Len
I Call It Love,The Manhattans
The Happening,Herb Alpert & The Tijuana Brass
Bongo Rock,The Incredible Bongo Band
Grapejuice,Harry Styles
Twistin' Matilda (and the channel),Jimmy Soul
Please Don't Go,Immature
Mother's Pride,George Michael
If You Think You Know How To Love Me,Smokey
Can't You Hear My Heartbeat,Herman's Hermits
Giddyup Go,Red Sovine
Dreamlover,Mariah Carey
President Carter,Lil Wayne
Play It Again,Luke Bryan
Emotion,Helen Reddy
L.O.V.E.,Ashlee Simpson
Take A Picture,Filter
Blow Your Mind (Mwah),Dua Lipa
Rocket Man,Elton John
